id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
NE,NORDESTE,2007-03-22,7619.58833333
S,SUL,2007-03-22,9079.78083333
SE,SUDESTE,2007-03-22,33468.32962500
N,NORTE,2007-03-23,3392.83625000
NE,NORDESTE,2007-03-23,7556.27833333
S,SUL,2007-03-23,9334.39833333
SE,SUDESTE,2007-03-23,33846.15116667
N,NORTE,2007-03-24,3347.06083333
NE,NORDESTE,2007-03-24,7168.04958333
S,SUL,2007-03-24,8185.32250000
SE,SUDESTE,2007-03-24,30899.81408333
N,NORTE,2007-03-25,3198.22625000
NE,NORDESTE,2007-03-25,6638.86541667
S,SUL,2007-03-25,6860.85000000
SE,SUDESTE,2007-03-25,27807.95695833
N,NORTE,2007-03-26,3467.27500000
NE,NORDESTE,2007-03-26,7445.84125000
S,SUL,2007-03-26,9017.07583333
SE,SUDESTE,2007-03-26,33227.61712500
N,NORTE,2007-03-27,3428.31833333
NE,NORDESTE,2007-03-27,7625.81333333
S,SUL,2007-03-27,9542.97000000
SE,SUDESTE,2007-03-27,34496.33408333
N,NORTE,2007-03-28,3404.72958333
NE,NORDESTE,2007-03-28,7622.97458333
S,SUL,2007-03-28,9848.39041667
SE,SUDESTE,2007-03-28,34787.91583333
N,NORTE,2007-03-29,3488.95125000
NE,NORDESTE,2007-03-29,7504.95041667
S,SUL,2007-03-29,9862.39333333
SE,SUDESTE,2007-03-29,34835.76916667
N,NORTE,2007-03-30,3529.65833333
NE,NORDESTE,2007-03-30,7528.89000000
S,SUL,2007-03-30,9884.87541667
SE,SUDESTE,2007-03-30,34800.63387500
N,NORTE,2007-03-31,3409.82166667
NE,NORDESTE,2007-03-31,7179.13125000
S,SUL,2007-03-31,8324.45083333
SE,SUDESTE,2007-03-31,32071.10858333
N,NORTE,2007-04-01,3292.34250000
NE,NORDESTE,2007-04-01,6640.32458333
S,SUL,2007-04-01,6690.32958333
SE,SUDESTE,2007-04-01,28668.56875000
N,NORTE,2007-04-02,3488.95625000
NE,NORDESTE,2007-04-02,7534.36291667
S,SUL,2007-04-02,9098.15250000
SE,SUDESTE,2007-04-02,33991.80625000
N,NORTE,2007-04-03,3493.10708333
NE,NORDESTE,2007-04-03,7675.94416667
S,SUL,2007-04-03,9268.91041667
SE,SUDESTE,2007-04-03,34597.32875000
N,NORTE,2007-04-04,3489.92208333
NE,NORDESTE,2007-04-04,7641.45375000
S,SUL,2007-04-04,9018.24208333
SE,SUDESTE,2007-04-04,34757.30458333
N,NORTE,2007-04-05,3443.79458333
NE,NORDESTE,2007-04-05,7372.32833333
S,SUL,2007-04-05,8755.11666667
SE,SUDESTE,2007-04-05,33955.42375000
N,NORTE,2007-04-06,3324.96625000
NE,NORDESTE,2007-04-06,6370.06000000
S,SUL,2007-04-06,6386.58833333
SE,SUDESTE,2007-04-06,27469.37541667
N,NORTE,2007-04-07,3421.52916667
NE,NORDESTE,2007-04-07,6763.20750000
S,SUL,2007-04-07,6650.75750000
SE,SUDESTE,2007-04-07,28184.72541667
N,NORTE,2007-04-08,3339.42250000
NE,NORDESTE,2007-04-08,6541.14208333
S,SUL,2007-04-08,5914.35791667
SE,SUDESTE,2007-04-08,26469.94958333
N,NORTE,2007-04-09,3593.08875000
NE,NORDESTE,2007-04-09,7561.45208333
S,SUL,2007-04-09,8153.09583333
SE,SUDESTE,2007-04-09,31631.29416667
N,NORTE,2007-04-10,3543.79125000
NE,NORDESTE,2007-04-10,7753.42041667
S,SUL,2007-04-10,8646.81666667
SE,SUDESTE,2007-04-10,32329.82333333
N,NORTE,2007-04-11,3556.12333333
NE,NORDESTE,2007-04-11,7602.39000000
S,SUL,2007-04-11,8931.53333333
SE,SUDESTE,2007-04-11,32726.85375000
N,NORTE,2007-04-12,3556.16708333
NE,NORDESTE,2007-04-12,7528.37041667
S,SUL,2007-04-12,8909.14125000
SE,SUDESTE,2007-04-12,33395.93291667
N,NORTE,2007-04-13,3544.38791667
NE,NORDESTE,2007-04-13,7439.47041667
S,SUL,2007-04-13,8750.64875000
SE,SUDESTE,2007-04-13,33512.06500000
N,NORTE,2007-04-14,3436.75625000
NE,NORDESTE,2007-04-14,7110.22250000
S,SUL,2007-04-14,7855.23250000
SE,SUDESTE,2007-04-14,30766.10791667
N,NORTE,2007-04-15,3255.28708333
NE,NORDESTE,2007-04-15,6615.50041667
S,SUL,2007-04-15,6622.69250000
SE,SUDESTE,2007-04-15,27523.54375000
N,NORTE,2007-04-16,3530.87125000
NE,NORDESTE,2007-04-16,7388.64041667
S,SUL,2007-04-16,8844.61083333
SE,SUDESTE,2007-04-16,32389.02791667
N,NORTE,2007-04-17,3532.43458333
NE,NORDESTE,2007-04-17,7410.02583333
S,SUL,2007-04-17,9126.20750000
SE,SUDESTE,2007-04-17,33092.27708333
N,NORTE,2007-04-18,3534.31333333
NE,NORDESTE,2007-04-18,7281.39250000
S,SUL,2007-04-18,9233.46875000
SE,SUDESTE,2007-04-18,32914.28208333
N,NORTE,2007-04-19,3549.84375000
NE,NORDESTE,2007-04-19,7226.24958333
S,SUL,2007-04-19,9278.87791667
SE,SUDESTE,2007-04-19,33057.89041667
N,NORTE,2007-04-20,3537.98000000
NE,NORDESTE,2007-04-20,7136.90416667
S,SUL,2007-04-20,9316.05166667
SE,SUDESTE,2007-04-20,33153.91750000
N,NORTE,2007-04-21,3374.08875000
NE,NORDESTE,2007-04-21,6556.63166667
S,SUL,2007-04-21,7587.63250000
SE,SUDESTE,2007-04-21,29137.73458333
N,NORTE,2007-04-22,3298.58875000
NE,NORDESTE,2007-04-22,6295.52916667
S,SUL,2007-04-22,6741.36750000
SE,SUDESTE,2007-04-22,27127.42208333
N,NORTE,2007-04-23,3528.92500000
NE,NORDESTE,2007-04-23,7137.82375000
S,SUL,2007-04-23,9011.36958333
SE,SUDESTE,2007-04-23,31849.28875000
N,NORTE,2007-04-24,3581.33500000
NE,NORDESTE,2007-04-24,7215.47666667
S,SUL,2007-04-24,9174.56500000
SE,SUDESTE,2007-04-24,33601.24083333
N,NORTE,2007-04-25,3631.76625000
NE,NORDESTE,2007-04-25,7246.86583333
S,SUL,2007-04-25,8958.13458333
SE,SUDESTE,2007-04-25,34013.12416667
N,NORTE,2007-04-26,3663.77750000
NE,NORDESTE,2007-04-26,7303.84833333
S,SUL,2007-04-26,8794.31291667
SE,SUDESTE,2007-04-26,34234.44458333
N,NORTE,2007-04-27,3637.00500000
NE,NORDESTE,2007-04-27,7303.26958333
S,SUL,2007-04-27,8392.12791667
SE,SUDESTE,2007-04-27,32950.93083333
N,NORTE,2007-04-28,3461.05416667
NE,NORDESTE,2007-04-28,6943.61541667
S,SUL,2007-04-28,7370.98791667
SE,SUDESTE,2007-04-28,28712.40708333
N,NORTE,2007-04-29,3283.44583333
NE,NORDESTE,2007-04-29,6335.45916667
S,SUL,2007-04-29,6135.06750000
SE,SUDESTE,2007-04-29,25371.21750000
N,NORTE,2007-04-30,3508.44583333
NE,NORDESTE,2007-04-30,6811.55291667
S,SUL,2007-04-30,7703.07125000
SE,SUDESTE,2007-04-30,28916.47958333
N,NORTE,2007-05-01,3340.42166667
NE,NORDESTE,2007-05-01,6186.05916667
S,SUL,2007-05-01,6598.43333333
SE,SUDESTE,2007-05-01,26238.46875000
N,NORTE,2007-05-02,3600.82708333
NE,NORDESTE,2007-05-02,7060.20208333
S,SUL,2007-05-02,8497.96875000
SE,SUDESTE,2007-05-02,30660.89666667
N,NORTE,2007-05-03,3601.99250000
NE,NORDESTE,2007-05-03,7143.31416667
S,SUL,2007-05-03,8703.09416667
SE,SUDESTE,2007-05-03,31474.01375000
N,NORTE,2007-05-04,3580.77666667
NE,NORDESTE,2007-05-04,7170.96500000
S,SUL,2007-05-04,8707.37666667
SE,SUDESTE,2007-05-04,31507.82166667
N,NORTE,2007-05-05,3478.50458333
NE,NORDESTE,2007-05-05,6826.81333333
S,SUL,2007-05-05,7738.93625000
SE,SUDESTE,2007-05-05,28658.78041667
N,NORTE,2007-05-06,3369.05708333
NE,NORDESTE,2007-05-06,6377.13416667
S,SUL,2007-05-06,6378.79041667
SE,SUDESTE,2007-05-06,25886.83791667
N,NORTE,2007-05-07,3603.03875000
NE,NORDESTE,2007-05-07,7205.88791667
S,SUL,2007-05-07,8345.54958333
SE,SUDESTE,2007-05-07,31165.29583333
N,NORTE,2007-05-08,3624.40541667
NE,NORDESTE,2007-05-08,7311.60083333
S,SUL,2007-05-08,8350.27625000
SE,SUDESTE,2007-05-08,32231.19208333
N,NORTE,2007-05-09,3562.24583333
NE,NORDESTE,2007-05-09,7333.17708333
S,SUL,2007-05-09,8166.59541667
SE,SUDESTE,2007-05-09,31254.94666667
N,NORTE,2007-05-10,3537.47833333
NE,NORDESTE,2007-05-10,7277.98375000
S,SUL,2007-05-10,8259.49750000
SE,SUDESTE,2007-05-10,30129.40208333
N,NORTE,2007-05-11,3520.09250000
NE,NORDESTE,2007-05-11,7202.63833333
S,SUL,2007-05-11,8386.07375000
SE,SUDESTE,2007-05-11,30599.88916667
N,NORTE,2007-05-12,3523.80625000
NE,NORDESTE,2007-05-12,6796.11958333
S,SUL,2007-05-12,7365.50833333
SE,SUDESTE,2007-05-12,28650.44791667
N,NORTE,2007-05-13,3359.96000000
NE,NORDESTE,2007-05-13,6185.14916667
S,SUL,2007-05-13,5996.29125000
SE,SUDESTE,2007-05-13,25388.48791667
N,NORTE,2007-05-14,3570.69416667
NE,NORDESTE,2007-05-14,7054.68291667
S,SUL,2007-05-14,8051.54500000
SE,SUDESTE,2007-05-14,30700.39958333
N,NORTE,2007-05-15,3638.26375000
NE,NORDESTE,2007-05-15,7180.93708333
S,SUL,2007-05-15,8454.93041667
SE,SUDESTE,2007-05-15,31658.23291667
N,NORTE,2007-05-16,3664.85583333
NE,NORDESTE,2007-05-16,7185.45125000
S,SUL,2007-05-16,8610.45333333
SE,SUDESTE,2007-05-16,32002.28916667
N,NORTE,2007-05-17,3663.07375000
NE,NORDESTE,2007-05-17,7271.16333333
S,SUL,2007-05-17,8542.26541667
SE,SUDESTE,2007-05-17,32467.29875000
N,NORTE,2007-05-18,3632.61583333
NE,NORDESTE,2007-05-18,7291.41791667
S,SUL,2007-05-18,8598.19583333
SE,SUDESTE,2007-05-18,32441.32166667
N,NORTE,2007-05-19,3541.74583333
NE,NORDESTE,2007-05-19,6968.22250000
S,SUL,2007-05-19,7479.06708333
SE,SUDESTE,2007-05-19,29369.70458333
N,NORTE,2007-05-20,3382.66833333
NE,NORDESTE,2007-05-20,6401.33291667
S,SUL,2007-05-20,6106.93000000
SE,SUDESTE,2007-05-20,25747.90416667
N,NORTE,2007-05-21,3598.38500000
NE,NORDESTE,2007-05-21,7167.60583333
S,SUL,2007-05-21,8275.61208333
SE,SUDESTE,2007-05-21,30823.53333333
N,NORTE,2007-05-22,3638.20250000
NE,NORDESTE,2007-05-22,7279.83958333
S,SUL,2007-05-22,8569.59875000
SE,SUDESTE,2007-05-22,31810.31583333
N,NORTE,2007-05-23,3568.28458333
NE,NORDESTE,2007-05-23,7313.84541667
S,SUL,2007-05-23,8449.54708333
SE,SUDESTE,2007-05-23,31652.17583333
N,NORTE,2007-05-24,3591.97125000
NE,NORDESTE,2007-05-24,7361.68333333
S,SUL,2007-05-24,8305.16000000
SE,SUDESTE,2007-05-24,30497.22041667
N,NORTE,2007-05-25,3603.34708333
NE,NORDESTE,2007-05-25,7458.27166667
S,SUL,2007-05-25,8315.00541667
SE,SUDESTE,2007-05-25,29827.55333333
N,NORTE,2007-05-26,3415.91833333
NE,NORDESTE,2007-05-26,7013.78333333
S,SUL,2007-05-26,7170.22833333
SE,SUDESTE,2007-05-26,27659.26541667
N,NORTE,2007-05-27,3289.30375000
NE,NORDESTE,2007-05-27,6425.17083333
S,SUL,2007-05-27,5813.06541667
SE,SUDESTE,2007-05-27,25167.57166667
N,NORTE,2007-05-28,3527.24500000
NE,NORDESTE,2007-05-28,7103.31583333
S,SUL,2007-05-28,8023.43916667
SE,SUDESTE,2007-05-28,29860.07166667
N,NORTE,2007-05-29,3557.72000000
NE,NORDESTE,2007-05-29,7311.43166667
S,SUL,2007-05-29,8377.65916667
SE,SUDESTE,2007-05-29,30661.84541667
N,NORTE,2007-05-30,3543.01416667
NE,NORDESTE,2007-05-30,7446.69291667
S,SUL,2007-05-30,8493.37541667
SE,SUDESTE,2007-05-30,30067.37166667
N,NORTE,2007-05-31,3532.59041667
NE,NORDESTE,2007-05-31,7301.30583333
S,SUL,2007-05-31,8382.97041667
SE,SUDESTE,2007-05-31,30065.57000000
N,NORTE,2007-06-01,3490.63291667
NE,NORDESTE,2007-06-01,7215.74625000
S,SUL,2007-06-01,8391.73862500
SE,SUDESTE,2007-06-01,30373.41916667
N,NORTE,2007-06-02,3403.75333333
NE,NORDESTE,2007-06-02,6761.03666667
S,SUL,2007-06-02,7280.79920833
SE,SUDESTE,2007-06-02,28466.51458333
N,NORTE,2007-06-03,3292.38083333
NE,NORDESTE,2007-06-03,6257.44208333
S,SUL,2007-06-03,5908.13520833
SE,SUDESTE,2007-06-03,25286.29791667
N,NORTE,2007-06-04,3551.28250000
NE,NORDESTE,2007-06-04,7165.08833333
S,SUL,2007-06-04,7980.39158333
SE,SUDESTE,2007-06-04,29031.83916667
N,NORTE,2007-06-05,3500.46416667
NE,NORDESTE,2007-06-05,7304.02875000
S,SUL,2007-06-05,8251.66416667
