id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
SE,SUDESTE,2010-03-20,33511.83166667
N,NORTE,2010-03-21,3681.60291667
NE,NORDESTE,2010-03-21,7550.44416667
S,SUL,2010-03-21,7442.20708333
SE,SUDESTE,2010-03-21,30028.39791667
N,NORTE,2010-03-22,3900.43291667
NE,NORDESTE,2010-03-22,8481.09750000
S,SUL,2010-03-22,9435.77208333
SE,SUDESTE,2010-03-22,35727.54875000
N,NORTE,2010-03-23,3862.20666667
NE,NORDESTE,2010-03-23,8541.98416667
S,SUL,2010-03-23,9788.33958333
SE,SUDESTE,2010-03-23,36663.69958333
N,NORTE,2010-03-24,3887.09250000
NE,NORDESTE,2010-03-24,8500.46625000
S,SUL,2010-03-24,9937.66125000
SE,SUDESTE,2010-03-24,37206.52541667
N,NORTE,2010-03-25,3898.05041667
NE,NORDESTE,2010-03-25,8457.60333333
S,SUL,2010-03-25,9759.05541667
SE,SUDESTE,2010-03-25,37182.08333333
N,NORTE,2010-03-26,3913.57958333
NE,NORDESTE,2010-03-26,8469.22291667
S,SUL,2010-03-26,9804.59250000
SE,SUDESTE,2010-03-26,36929.89250000
N,NORTE,2010-03-27,3855.52958333
NE,NORDESTE,2010-03-27,8053.28500000
S,SUL,2010-03-27,8591.70500000
SE,SUDESTE,2010-03-27,34027.64833333
N,NORTE,2010-03-28,3657.47333333
NE,NORDESTE,2010-03-28,7501.03958333
S,SUL,2010-03-28,7142.69375000
SE,SUDESTE,2010-03-28,30698.40791667
N,NORTE,2010-03-29,3906.81083333
NE,NORDESTE,2010-03-29,8473.76458333
S,SUL,2010-03-29,9353.97083333
SE,SUDESTE,2010-03-29,36366.48125000
N,NORTE,2010-03-30,3943.54708333
NE,NORDESTE,2010-03-30,8809.63208333
S,SUL,2010-03-30,9783.27416667
SE,SUDESTE,2010-03-30,36604.53416667
N,NORTE,2010-03-31,3944.81750000
NE,NORDESTE,2010-03-31,8827.10875000
S,SUL,2010-03-31,9812.32708333
SE,SUDESTE,2010-03-31,36031.63458333
N,NORTE,2010-04-01,3815.03000000
NE,NORDESTE,2010-04-01,8483.81550000
S,SUL,2010-04-01,9769.00458333
SE,SUDESTE,2010-04-01,34776.98375000
N,NORTE,2010-04-02,3525.61541667
NE,NORDESTE,2010-04-02,7277.49237500
S,SUL,2010-04-02,7136.50083333
SE,SUDESTE,2010-04-02,28801.81125000
N,NORTE,2010-04-03,3671.52250000
NE,NORDESTE,2010-04-03,7671.16145833
S,SUL,2010-04-03,7489.79625000
SE,SUDESTE,2010-04-03,30439.08500000
N,NORTE,2010-04-04,3576.43791667
NE,NORDESTE,2010-04-04,7301.97408333
S,SUL,2010-04-04,6519.56583333
SE,SUDESTE,2010-04-04,28831.21833333
N,NORTE,2010-04-05,3873.88750000
NE,NORDESTE,2010-04-05,8555.83350000
S,SUL,2010-04-05,8869.27958333
SE,SUDESTE,2010-04-05,34093.62000000
N,NORTE,2010-04-06,3942.31791667
NE,NORDESTE,2010-04-06,8906.91658333
S,SUL,2010-04-06,9082.78916667
SE,SUDESTE,2010-04-06,33154.93625000
N,NORTE,2010-04-07,3941.58666667
NE,NORDESTE,2010-04-07,8826.81520833
S,SUL,2010-04-07,9122.92083333
SE,SUDESTE,2010-04-07,32301.96041667
N,NORTE,2010-04-08,3895.33000000
NE,NORDESTE,2010-04-08,8492.11054167
S,SUL,2010-04-08,9113.00208333
SE,SUDESTE,2010-04-08,32230.31875000
N,NORTE,2010-04-09,3871.03291667
NE,NORDESTE,2010-04-09,8229.29254167
S,SUL,2010-04-09,9154.76583333
SE,SUDESTE,2010-04-09,32496.91541667
N,NORTE,2010-04-10,3817.71791667
NE,NORDESTE,2010-04-10,7679.53916667
S,SUL,2010-04-10,8076.57708333
SE,SUDESTE,2010-04-10,30309.11375000
N,NORTE,2010-04-11,3574.35083333
NE,NORDESTE,2010-04-11,7108.83462500
S,SUL,2010-04-11,6717.63791667
SE,SUDESTE,2010-04-11,27161.29166667
N,NORTE,2010-04-12,3807.34208333
NE,NORDESTE,2010-04-12,7987.72729167
S,SUL,2010-04-12,8998.33583333
SE,SUDESTE,2010-04-12,32216.38250000
N,NORTE,2010-04-13,3845.30916667
NE,NORDESTE,2010-04-13,8316.61916667
S,SUL,2010-04-13,9474.96416667
SE,SUDESTE,2010-04-13,33202.67666667
N,NORTE,2010-04-14,3934.89875000
NE,NORDESTE,2010-04-14,8354.59400000
S,SUL,2010-04-14,9635.58791667
SE,SUDESTE,2010-04-14,33792.89250000
N,NORTE,2010-04-15,3907.82416667
NE,NORDESTE,2010-04-15,8395.68850000
S,SUL,2010-04-15,9622.55541667
SE,SUDESTE,2010-04-15,34257.67916667
N,NORTE,2010-04-16,3914.12583333
NE,NORDESTE,2010-04-16,8444.78920833
S,SUL,2010-04-16,9606.62250000
SE,SUDESTE,2010-04-16,34598.49750000
N,NORTE,2010-04-17,3798.79291667
NE,NORDESTE,2010-04-17,7935.23575000
S,SUL,2010-04-17,8473.28333333
SE,SUDESTE,2010-04-17,32203.82250000
N,NORTE,2010-04-18,3574.01625000
NE,NORDESTE,2010-04-18,7277.33979167
S,SUL,2010-04-18,7208.37916667
SE,SUDESTE,2010-04-18,28648.50416667
N,NORTE,2010-04-19,3880.84333333
NE,NORDESTE,2010-04-19,8254.47670833
S,SUL,2010-04-19,9599.35041667
SE,SUDESTE,2010-04-19,34336.42708333
N,NORTE,2010-04-20,3906.16541667
NE,NORDESTE,2010-04-20,8433.48616667
S,SUL,2010-04-20,9652.19458333
SE,SUDESTE,2010-04-20,35374.22500000
N,NORTE,2010-04-21,3766.31875000
NE,NORDESTE,2010-04-21,7732.04650000
S,SUL,2010-04-21,8436.98333333
SE,SUDESTE,2010-04-21,32038.55708333
N,NORTE,2010-04-22,3940.28541667
NE,NORDESTE,2010-04-22,8476.72441667
S,SUL,2010-04-22,9269.65500000
SE,SUDESTE,2010-04-22,35981.69583333
N,NORTE,2010-04-23,3927.30541667
NE,NORDESTE,2010-04-23,8509.05920833
S,SUL,2010-04-23,8972.01000000
SE,SUDESTE,2010-04-23,35983.12208333
N,NORTE,2010-04-24,3838.75875000
NE,NORDESTE,2010-04-24,8042.51150000
S,SUL,2010-04-24,7752.06625000
SE,SUDESTE,2010-04-24,32882.31750000
N,NORTE,2010-04-25,3720.31500000
NE,NORDESTE,2010-04-25,7427.14916667
S,SUL,2010-04-25,6546.31916667
SE,SUDESTE,2010-04-25,29555.61375000
N,NORTE,2010-04-26,4000.10416667
NE,NORDESTE,2010-04-26,8424.26466667
S,SUL,2010-04-26,8770.27708333
SE,SUDESTE,2010-04-26,35584.08916667
N,NORTE,2010-04-27,3994.16125000
NE,NORDESTE,2010-04-27,8619.69120833
S,SUL,2010-04-27,8882.57208333
SE,SUDESTE,2010-04-27,36384.31750000
N,NORTE,2010-04-28,3985.21208333
NE,NORDESTE,2010-04-28,8740.86854167
S,SUL,2010-04-28,8969.94291667
SE,SUDESTE,2010-04-28,35608.65041667
N,NORTE,2010-04-29,3977.17875000
NE,NORDESTE,2010-04-29,8681.25300000
S,SUL,2010-04-29,8898.57583333
SE,SUDESTE,2010-04-29,34775.25791667
N,NORTE,2010-04-30,3962.60166667
NE,NORDESTE,2010-04-30,8650.51083333
S,SUL,2010-04-30,8834.68000000
SE,SUDESTE,2010-04-30,33900.55291667
